invoice_id,fee_head_id,description,amount,discount,school_id,id,created_at,updated_at
4180,9,Development Fee,336.00,0.00,36,10289,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4181,8,Tuition Fee,1344.00,0.00,36,10290,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4181,9,Development Fee,336.00,0.00,36,10291,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4181,10,Transport Fee,1100.00,0.00,36,10292,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4182,8,Tuition Fee,1344.00,0.00,36,10293,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4182,9,Development Fee,336.00,0.00,36,10294,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4183,8,Tuition Fee,1216.00,0.00,36,10295,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4183,9,Development Fee,304.00,0.00,36,10296,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4183,10,Transport Fee,1500.00,0.00,36,10297,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4184,8,Tuition Fee,1216.00,0.00,36,10298,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4184,9,Development Fee,304.00,0.00,36,10299,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4185,8,Tuition Fee,1216.00,0.00,36,10300,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4185,9,Development Fee,304.00,0.00,36,10301,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4186,8,Tuition Fee,1216.00,0.00,36,10302,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4186,9,Development Fee,304.00,0.00,36,10303,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4187,8,Tuition Fee,1216.00,0.00,36,10304,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4187,9,Development Fee,304.00,0.00,36,10305,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4187,10,Transport Fee,1100.00,0.00,36,10306,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4188,8,Tuition Fee,1216.00,0.00,36,10307,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4188,9,Development Fee,304.00,0.00,36,10308,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4189,8,Tuition Fee,1216.00,0.00,36,10309,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4189,9,Development Fee,304.00,0.00,36,10310,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4190,8,Tuition Fee,1216.00,0.00,36,10311,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4190,9,Development Fee,304.00,0.00,36,10312,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4191,8,Tuition Fee,1216.00,0.00,36,10313,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4191,9,Development Fee,304.00,0.00,36,10314,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4191,10,Transport Fee,1100.00,0.00,36,10315,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4192,8,Tuition Fee,1216.00,0.00,36,10316,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4192,9,Development Fee,304.00,0.00,36,10317,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4193,8,Tuition Fee,1088.00,0.00,36,10318,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4193,9,Development Fee,272.00,0.00,36,10319,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4193,10,Transport Fee,1500.00,0.00,36,10320,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4194,8,Tuition Fee,1088.00,0.00,36,10321,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4194,9,Development Fee,272.00,0.00,36,10322,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4195,8,Tuition Fee,1088.00,0.00,36,10323,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4195,9,Development Fee,272.00,0.00,36,10324,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4196,8,Tuition Fee,1088.00,0.00,36,10325,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4196,9,Development Fee,272.00,0.00,36,10326,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4197,8,Tuition Fee,1088.00,0.00,36,10327,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4197,9,Development Fee,272.00,0.00,36,10328,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4197,10,Transport Fee,800.00,0.00,36,10329,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4198,8,Tuition Fee,1088.00,0.00,36,10330,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4198,9,Development Fee,272.00,0.00,36,10331,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4199,8,Tuition Fee,1088.00,0.00,36,10332,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4199,9,Development Fee,272.00,0.00,36,10333,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4200,8,Tuition Fee,1088.00,0.00,36,10334,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4200,9,Development Fee,272.00,0.00,36,10335,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4201,8,Tuition Fee,1088.00,0.00,36,10336,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4201,9,Development Fee,272.00,0.00,36,10337,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4201,10,Transport Fee,800.00,0.00,36,10338,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4202,8,Tuition Fee,1088.00,0.00,36,10339,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
4202,9,Development Fee,272.00,0.00,36,10340,2026-09-21 13:43:21.564512+05:30,2026-09-21 13:43:21.564512+05:30
3903,12,Late fee (103 days overdue),1800.00,0.00,36,10341,2026-09-21 13:43:22.177303+05:30,2026-09-21 13:43:22.177303+05:30
4003,12,Late fee (73 days overdue),1800.00,0.00,36,10342,2026-09-21 13:43:22.177303+05:30,2026-09-21 13:43:22.177303+05:30
4103,12,Late fee (42 days overdue),1800.00,0.00,36,10343,2026-09-21 13:43:22.177303+05:30,2026-09-21 13:43:22.177303+05:30
3904,12,Late fee (103 days overdue),1260.00,0.00,36,10344,2026-09-21 13:43:22.293263+05:30,2026-09-21 13:43:22.293263+05:30
4004,12,Late fee (73 days overdue),1260.00,0.00,36,10345,2026-09-21 13:43:22.293263+05:30,2026-09-21 13:43:22.293263+05:30
4104,12,Late fee (42 days overdue),1260.00,0.00,36,10346,2026-09-21 13:43:22.293263+05:30,2026-09-21 13:43:22.293263+05:30
3906,12,Late fee (103 days overdue),1260.00,0.00,36,10347,2026-09-21 13:43:22.408397+05:30,2026-09-21 13:43:22.408397+05:30
4006,12,Late fee (73 days overdue),1260.00,0.00,36,10348,2026-09-21 13:43:22.408397+05:30,2026-09-21 13:43:22.408397+05:30
4106,12,Late fee (42 days overdue),1260.00,0.00,36,10349,2026-09-21 13:43:22.408397+05:30,2026-09-21 13:43:22.408397+05:30
3907,12,Late fee (103 days overdue),1800.00,0.00,36,10350,2026-09-21 13:43:22.481359+05:30,2026-09-21 13:43:22.481359+05:30
4007,12,Late fee (73 days overdue),1800.00,0.00,36,10351,2026-09-21 13:43:22.481359+05:30,2026-09-21 13:43:22.481359+05:30
4107,12,Late fee (42 days overdue),1800.00,0.00,36,10352,2026-09-21 13:43:22.481359+05:30,2026-09-21 13:43:22.481359+05:30
3909,12,Late fee (103 days overdue),1400.00,0.00,36,10353,2026-09-21 13:43:22.572473+05:30,2026-09-21 13:43:22.572473+05:30
4009,12,Late fee (73 days overdue),1400.00,0.00,36,10354,2026-09-21 13:43:22.572473+05:30,2026-09-21 13:43:22.572473+05:30
4109,12,Late fee (42 days overdue),1400.00,0.00,36,10355,2026-09-21 13:43:22.572473+05:30,2026-09-21 13:43:22.572473+05:30
3910,12,Late fee (103 days overdue),1400.00,0.00,36,10356,2026-09-21 13:43:22.637748+05:30,2026-09-21 13:43:22.637748+05:30
4010,12,Late fee (73 days overdue),1400.00,0.00,36,10357,2026-09-21 13:43:22.637748+05:30,2026-09-21 13:43:22.637748+05:30
4110,12,Late fee (42 days overdue),1400.00,0.00,36,10358,2026-09-21 13:43:22.637748+05:30,2026-09-21 13:43:22.637748+05:30
3912,12,Late fee (103 days overdue),1400.00,0.00,36,10359,2026-09-21 13:43:22.722163+05:30,2026-09-21 13:43:22.722163+05:30
4012,12,Late fee (73 days overdue),1400.00,0.00,36,10360,2026-09-21 13:43:22.722163+05:30,2026-09-21 13:43:22.722163+05:30
4112,12,Late fee (42 days overdue),1400.00,0.00,36,10361,2026-09-21 13:43:22.722163+05:30,2026-09-21 13:43:22.722163+05:30
3913,12,Late fee (103 days overdue),2070.00,0.00,36,10362,2026-09-21 13:43:22.783368+05:30,2026-09-21 13:43:22.783368+05:30
4013,12,Late fee (73 days overdue),2070.00,0.00,36,10363,2026-09-21 13:43:22.783368+05:30,2026-09-21 13:43:22.783368+05:30
4113,12,Late fee (42 days overdue),2070.00,0.00,36,10364,2026-09-21 13:43:22.783368+05:30,2026-09-21 13:43:22.783368+05:30
3914,12,Late fee (103 days overdue),1320.00,0.00,36,10365,2026-09-21 13:43:22.854552+05:30,2026-09-21 13:43:22.854552+05:30
4014,12,Late fee (73 days overdue),1320.00,0.00,36,10366,2026-09-21 13:43:22.854552+05:30,2026-09-21 13:43:22.854552+05:30
4114,12,Late fee (42 days overdue),1320.00,0.00,36,10367,2026-09-21 13:43:22.854552+05:30,2026-09-21 13:43:22.854552+05:30
3916,12,Late fee (103 days overdue),1320.00,0.00,36,10368,2026-09-21 13:43:22.984592+05:30,2026-09-21 13:43:22.984592+05:30
4016,12,Late fee (73 days overdue),1320.00,0.00,36,10369,2026-09-21 13:43:22.984592+05:30,2026-09-21 13:43:22.984592+05:30
4116,12,Late fee (42 days overdue),1320.00,0.00,36,10370,2026-09-21 13:43:22.984592+05:30,2026-09-21 13:43:22.984592+05:30
3917,12,Late fee (103 days overdue),1870.00,0.00,36,10371,2026-09-21 13:43:23.050046+05:30,2026-09-21 13:43:23.050046+05:30
4017,12,Late fee (73 days overdue),1870.00,0.00,36,10372,2026-09-21 13:43:23.050046+05:30,2026-09-21 13:43:23.050046+05:30
4117,12,Late fee (42 days overdue),1870.00,0.00,36,10373,2026-09-21 13:43:23.050046+05:30,2026-09-21 13:43:23.050046+05:30
3919,12,Late fee (103 days overdue),1320.00,0.00,36,10374,2026-09-21 13:43:23.136514+05:30,2026-09-21 13:43:23.136514+05:30
4019,12,Late fee (73 days overdue),1320.00,0.00,36,10375,2026-09-21 13:43:23.136514+05:30,2026-09-21 13:43:23.136514+05:30
4119,12,Late fee (42 days overdue),1320.00,0.00,36,10376,2026-09-21 13:43:23.136514+05:30,2026-09-21 13:43:23.136514+05:30
3920,12,Late fee (103 days overdue),1320.00,0.00,36,10377,2026-09-21 13:43:23.199052+05:30,2026-09-21 13:43:23.199052+05:30
4020,12,Late fee (73 days overdue),1320.00,0.00,36,10378,2026-09-21 13:43:23.199052+05:30,2026-09-21 13:43:23.199052+05:30
4120,12,Late fee (42 days overdue),1320.00,0.00,36,10379,2026-09-21 13:43:23.199052+05:30,2026-09-21 13:43:23.199052+05:30
3922,12,Late fee (103 days overdue),1320.00,0.00,36,10380,2026-09-21 13:43:23.286429+05:30,2026-09-21 13:43:23.286429+05:30
4022,12,Late fee (73 days overdue),1320.00,0.00,36,10381,2026-09-21 13:43:23.286429+05:30,2026-09-21 13:43:23.286429+05:30
4122,12,Late fee (42 days overdue),1320.00,0.00,36,10382,2026-09-21 13:43:23.286429+05:30,2026-09-21 13:43:23.286429+05:30
3923,12,Late fee (103 days overdue),1990.00,0.00,36,10383,2026-09-21 13:43:23.345827+05:30,2026-09-21 13:43:23.345827+05:30
4023,12,Late fee (73 days overdue),1990.00,0.00,36,10384,2026-09-21 13:43:23.345827+05:30,2026-09-21 13:43:23.345827+05:30
4123,12,Late fee (42 days overdue),1990.00,0.00,36,10385,2026-09-21 13:43:23.345827+05:30,2026-09-21 13:43:23.345827+05:30
3924,12,Late fee (103 days overdue),1240.00,0.00,36,10386,2026-09-21 13:43:23.405891+05:30,2026-09-21 13:43:23.405891+05:30
4024,12,Late fee (73 days overdue),1240.00,0.00,36,10387,2026-09-21 13:43:23.405891+05:30,2026-09-21 13:43:23.405891+05:30
4124,12,Late fee (42 days overdue),1240.00,0.00,36,10388,2026-09-21 13:43:23.405891+05:30,2026-09-21 13:43:23.405891+05:30
3926,12,Late fee (103 days overdue),1240.00,0.00,36,10389,2026-09-21 13:43:23.498156+05:30,2026-09-21 13:43:23.498156+05:30
4026,12,Late fee (73 days overdue),1240.00,0.00,36,10390,2026-09-21 13:43:23.498156+05:30,2026-09-21 13:43:23.498156+05:30
4126,12,Late fee (42 days overdue),1240.00,0.00,36,10391,2026-09-21 13:43:23.498156+05:30,2026-09-21 13:43:23.498156+05:30
3927,12,Late fee (103 days overdue),1640.00,0.00,36,10392,2026-09-21 13:43:23.561473+05:30,2026-09-21 13:43:23.561473+05:30
4027,12,Late fee (73 days overdue),1640.00,0.00,36,10393,2026-09-21 13:43:23.561473+05:30,2026-09-21 13:43:23.561473+05:30
4127,12,Late fee (42 days overdue),1640.00,0.00,36,10394,2026-09-21 13:43:23.561473+05:30,2026-09-21 13:43:23.561473+05:30
3929,12,Late fee (103 days overdue),1240.00,0.00,36,10395,2026-09-21 13:43:23.646554+05:30,2026-09-21 13:43:23.646554+05:30
4029,12,Late fee (73 days overdue),1240.00,0.00,36,10396,2026-09-21 13:43:23.646554+05:30,2026-09-21 13:43:23.646554+05:30
4129,12,Late fee (42 days overdue),1240.00,0.00,36,10397,2026-09-21 13:43:23.646554+05:30,2026-09-21 13:43:23.646554+05:30
3930,12,Late fee (103 days overdue),1240.00,0.00,36,10398,2026-09-21 13:43:23.710313+05:30,2026-09-21 13:43:23.710313+05:30
4030,12,Late fee (73 days overdue),1240.00,0.00,36,10399,2026-09-21 13:43:23.710313+05:30,2026-09-21 13:43:23.710313+05:30
4130,12,Late fee (42 days overdue),1240.00,0.00,36,10400,2026-09-21 13:43:23.710313+05:30,2026-09-21 13:43:23.710313+05:30
3932,12,Late fee (103 days overdue),1240.00,0.00,36,10401,2026-09-21 13:43:23.796257+05:30,2026-09-21 13:43:23.796257+05:30
4032,12,Late fee (73 days overdue),1240.00,0.00,36,10402,2026-09-21 13:43:23.796257+05:30,2026-09-21 13:43:23.796257+05:30
4132,12,Late fee (42 days overdue),1240.00,0.00,36,10403,2026-09-21 13:43:23.796257+05:30,2026-09-21 13:43:23.796257+05:30
3933,12,Late fee (103 days overdue),1710.00,0.00,36,10404,2026-09-21 13:43:23.858884+05:30,2026-09-21 13:43:23.858884+05:30
4033,12,Late fee (73 days overdue),1710.00,0.00,36,10405,2026-09-21 13:43:23.858884+05:30,2026-09-21 13:43:23.858884+05:30
4133,12,Late fee (42 days overdue),1710.00,0.00,36,10406,2026-09-21 13:43:23.858884+05:30,2026-09-21 13:43:23.858884+05:30
3934,12,Late fee (103 days overdue),1160.00,0.00,36,10407,2026-09-21 13:43:23.922786+05:30,2026-09-21 13:43:23.922786+05:30
4034,12,Late fee (73 days overdue),1160.00,0.00,36,10408,2026-09-21 13:43:23.922786+05:30,2026-09-21 13:43:23.922786+05:30
4134,12,Late fee (42 days overdue),1160.00,0.00,36,10409,2026-09-21 13:43:23.922786+05:30,2026-09-21 13:43:23.922786+05:30
3936,12,Late fee (103 days overdue),1160.00,0.00,36,10410,2026-09-21 13:43:24.007717+05:30,2026-09-21 13:43:24.007717+05:30
4036,12,Late fee (73 days overdue),1160.00,0.00,36,10411,2026-09-21 13:43:24.007717+05:30,2026-09-21 13:43:24.007717+05:30
4136,12,Late fee (42 days overdue),1160.00,0.00,36,10412,2026-09-21 13:43:24.007717+05:30,2026-09-21 13:43:24.007717+05:30
3937,12,Late fee (103 days overdue),1910.00,0.00,36,10413,2026-09-21 13:43:24.072615+05:30,2026-09-21 13:43:24.072615+05:30
4037,12,Late fee (73 days overdue),1910.00,0.00,36,10414,2026-09-21 13:43:24.072615+05:30,2026-09-21 13:43:24.072615+05:30
4137,12,Late fee (42 days overdue),1910.00,0.00,36,10415,2026-09-21 13:43:24.072615+05:30,2026-09-21 13:43:24.072615+05:30
3939,12,Late fee (103 days overdue),1160.00,0.00,36,10416,2026-09-21 13:43:24.160038+05:30,2026-09-21 13:43:24.160038+05:30
4039,12,Late fee (73 days overdue),1160.00,0.00,36,10417,2026-09-21 13:43:24.160038+05:30,2026-09-21 13:43:24.160038+05:30
4139,12,Late fee (42 days overdue),1160.00,0.00,36,10418,2026-09-21 13:43:24.160038+05:30,2026-09-21 13:43:24.160038+05:30
3940,12,Late fee (103 days overdue),1160.00,0.00,36,10419,2026-09-21 13:43:24.222241+05:30,2026-09-21 13:43:24.222241+05:30
4040,12,Late fee (73 days overdue),1160.00,0.00,36,10420,2026-09-21 13:43:24.222241+05:30,2026-09-21 13:43:24.222241+05:30
4140,12,Late fee (42 days overdue),1160.00,0.00,36,10421,2026-09-21 13:43:24.222241+05:30,2026-09-21 13:43:24.222241+05:30
3942,12,Late fee (103 days overdue),1160.00,0.00,36,10422,2026-09-21 13:43:24.308866+05:30,2026-09-21 13:43:24.308866+05:30
4042,12,Late fee (73 days overdue),1160.00,0.00,36,10423,2026-09-21 13:43:24.308866+05:30,2026-09-21 13:43:24.308866+05:30
4142,12,Late fee (42 days overdue),1160.00,0.00,36,10424,2026-09-21 13:43:24.308866+05:30,2026-09-21 13:43:24.308866+05:30
3943,12,Late fee (103 days overdue),1630.00,0.00,36,10425,2026-09-21 13:43:24.372917+05:30,2026-09-21 13:43:24.372917+05:30
4043,12,Late fee (73 days overdue),1630.00,0.00,36,10426,2026-09-21 13:43:24.372917+05:30,2026-09-21 13:43:24.372917+05:30
4143,12,Late fee (42 days overdue),1630.00,0.00,36,10427,2026-09-21 13:43:24.372917+05:30,2026-09-21 13:43:24.372917+05:30
3944,12,Late fee (103 days overdue),1080.00,0.00,36,10428,2026-09-21 13:43:24.437176+05:30,2026-09-21 13:43:24.437176+05:30
4044,12,Late fee (73 days overdue),1080.00,0.00,36,10429,2026-09-21 13:43:24.437176+05:30,2026-09-21 13:43:24.437176+05:30
4144,12,Late fee (42 days overdue),1080.00,0.00,36,10430,2026-09-21 13:43:24.437176+05:30,2026-09-21 13:43:24.437176+05:30
3946,12,Late fee (103 days overdue),1080.00,0.00,36,10431,2026-09-21 13:43:24.519526+05:30,2026-09-21 13:43:24.519526+05:30
4046,12,Late fee (73 days overdue),1080.00,0.00,36,10432,2026-09-21 13:43:24.519526+05:30,2026-09-21 13:43:24.519526+05:30
4146,12,Late fee (42 days overdue),1080.00,0.00,36,10433,2026-09-21 13:43:24.519526+05:30,2026-09-21 13:43:24.519526+05:30
3947,12,Late fee (103 days overdue),1830.00,0.00,36,10434,2026-09-21 13:43:24.579991+05:30,2026-09-21 13:43:24.579991+05:30
4047,12,Late fee (73 days overdue),1830.00,0.00,36,10435,2026-09-21 13:43:24.579991+05:30,2026-09-21 13:43:24.579991+05:30
4147,12,Late fee (42 days overdue),1830.00,0.00,36,10436,2026-09-21 13:43:24.579991+05:30,2026-09-21 13:43:24.579991+05:30
3949,12,Late fee (103 days overdue),1080.00,0.00,36,10437,2026-09-21 13:43:24.665352+05:30,2026-09-21 13:43:24.665352+05:30
4049,12,Late fee (73 days overdue),1080.00,0.00,36,10438,2026-09-21 13:43:24.665352+05:30,2026-09-21 13:43:24.665352+05:30
4149,12,Late fee (42 days overdue),1080.00,0.00,36,10439,2026-09-21 13:43:24.665352+05:30,2026-09-21 13:43:24.665352+05:30
3950,12,Late fee (103 days overdue),1080.00,0.00,36,10440,2026-09-21 13:43:24.737691+05:30,2026-09-21 13:43:24.737691+05:30
4050,12,Late fee (73 days overdue),1080.00,0.00,36,10441,2026-09-21 13:43:24.737691+05:30,2026-09-21 13:43:24.737691+05:30
4150,12,Late fee (42 days overdue),1080.00,0.00,36,10442,2026-09-21 13:43:24.737691+05:30,2026-09-21 13:43:24.737691+05:30
3952,12,Late fee (103 days overdue),1080.00,0.00,36,10443,2026-09-21 13:43:24.849658+05:30,2026-09-21 13:43:24.849658+05:30
4052,12,Late fee (73 days overdue),1080.00,0.00,36,10444,2026-09-21 13:43:24.849658+05:30,2026-09-21 13:43:24.849658+05:30
4152,12,Late fee (42 days overdue),1080.00,0.00,36,10445,2026-09-21 13:43:24.849658+05:30,2026-09-21 13:43:24.849658+05:30
3953,12,Late fee (103 days overdue),1400.00,0.00,36,10446,2026-09-21 13:43:24.961083+05:30,2026-09-21 13:43:24.961083+05:30
4053,12,Late fee (73 days overdue),1400.00,0.00,36,10447,2026-09-21 13:43:24.961083+05:30,2026-09-21 13:43:24.961083+05:30
4153,12,Late fee (42 days overdue),1400.00,0.00,36,10448,2026-09-21 13:43:24.961083+05:30,2026-09-21 13:43:24.961083+05:30
3954,12,Late fee (103 days overdue),1000.00,0.00,36,10449,2026-09-21 13:43:25.075313+05:30,2026-09-21 13:43:25.075313+05:30
4054,12,Late fee (73 days overdue),1000.00,0.00,36,10450,2026-09-21 13:43:25.075313+05:30,2026-09-21 13:43:25.075313+05:30
4154,12,Late fee (42 days overdue),1000.00,0.00,36,10451,2026-09-21 13:43:25.075313+05:30,2026-09-21 13:43:25.075313+05:30
3956,12,Late fee (103 days overdue),1000.00,0.00,36,10452,2026-09-21 13:43:25.163782+05:30,2026-09-21 13:43:25.163782+05:30
4056,12,Late fee (73 days overdue),1000.00,0.00,36,10453,2026-09-21 13:43:25.163782+05:30,2026-09-21 13:43:25.163782+05:30
4156,12,Late fee (42 days overdue),1000.00,0.00,36,10454,2026-09-21 13:43:25.163782+05:30,2026-09-21 13:43:25.163782+05:30
3957,12,Late fee (103 days overdue),1550.00,0.00,36,10455,2026-09-21 13:43:25.227457+05:30,2026-09-21 13:43:25.227457+05:30
4057,12,Late fee (73 days overdue),1550.00,0.00,36,10456,2026-09-21 13:43:25.227457+05:30,2026-09-21 13:43:25.227457+05:30
4157,12,Late fee (42 days overdue),1550.00,0.00,36,10457,2026-09-21 13:43:25.227457+05:30,2026-09-21 13:43:25.227457+05:30
3959,12,Late fee (103 days overdue),1000.00,0.00,36,10458,2026-09-21 13:43:25.314977+05:30,2026-09-21 13:43:25.314977+05:30
4059,12,Late fee (73 days overdue),1000.00,0.00,36,10459,2026-09-21 13:43:25.314977+05:30,2026-09-21 13:43:25.314977+05:30
4159,12,Late fee (42 days overdue),1000.00,0.00,36,10460,2026-09-21 13:43:25.314977+05:30,2026-09-21 13:43:25.314977+05:30
3960,12,Late fee (103 days overdue),1000.00,0.00,36,10461,2026-09-21 13:43:25.378609+05:30,2026-09-21 13:43:25.378609+05:30
4060,12,Late fee (73 days overdue),1000.00,0.00,36,10462,2026-09-21 13:43:25.378609+05:30,2026-09-21 13:43:25.378609+05:30
4160,12,Late fee (42 days overdue),1000.00,0.00,36,10463,2026-09-21 13:43:25.378609+05:30,2026-09-21 13:43:25.378609+05:30
3962,12,Late fee (103 days overdue),1000.00,0.00,36,10464,2026-09-21 13:43:25.462343+05:30,2026-09-21 13:43:25.462343+05:30
4062,12,Late fee (73 days overdue),1000.00,0.00,36,10465,2026-09-21 13:43:25.462343+05:30,2026-09-21 13:43:25.462343+05:30
4162,12,Late fee (42 days overdue),1000.00,0.00,36,10466,2026-09-21 13:43:25.462343+05:30,2026-09-21 13:43:25.462343+05:30
3963,12,Late fee (103 days overdue),1470.00,0.00,36,10467,2026-09-21 13:43:25.528641+05:30,2026-09-21 13:43:25.528641+05:30
4063,12,Late fee (73 days overdue),1470.00,0.00,36,10468,2026-09-21 13:43:25.528641+05:30,2026-09-21 13:43:25.528641+05:30
4163,12,Late fee (42 days overdue),1470.00,0.00,36,10469,2026-09-21 13:43:25.528641+05:30,2026-09-21 13:43:25.528641+05:30
3964,12,Late fee (103 days overdue),920.00,0.00,36,10470,2026-09-21 13:43:25.593695+05:30,2026-09-21 13:43:25.593695+05:30
4064,12,Late fee (73 days overdue),920.00,0.00,36,10471,2026-09-21 13:43:25.593695+05:30,2026-09-21 13:43:25.593695+05:30
4164,12,Late fee (42 days overdue),920.00,0.00,36,10472,2026-09-21 13:43:25.593695+05:30,2026-09-21 13:43:25.593695+05:30
3966,12,Late fee (103 days overdue),920.00,0.00,36,10473,2026-09-21 13:43:25.678624+05:30,2026-09-21 13:43:25.678624+05:30
4066,12,Late fee (73 days overdue),920.00,0.00,36,10474,2026-09-21 13:43:25.678624+05:30,2026-09-21 13:43:25.678624+05:30
4166,12,Late fee (42 days overdue),920.00,0.00,36,10475,2026-09-21 13:43:25.678624+05:30,2026-09-21 13:43:25.678624+05:30
3967,12,Late fee (103 days overdue),1470.00,0.00,36,10476,2026-09-21 13:43:25.746728+05:30,2026-09-21 13:43:25.746728+05:30
4067,12,Late fee (73 days overdue),1470.00,0.00,36,10477,2026-09-21 13:43:25.746728+05:30,2026-09-21 13:43:25.746728+05:30
4167,12,Late fee (42 days overdue),1470.00,0.00,36,10478,2026-09-21 13:43:25.746728+05:30,2026-09-21 13:43:25.746728+05:30
3969,12,Late fee (103 days overdue),920.00,0.00,36,10479,2026-09-21 13:43:25.831797+05:30,2026-09-21 13:43:25.831797+05:30
4069,12,Late fee (73 days overdue),920.00,0.00,36,10480,2026-09-21 13:43:25.831797+05:30,2026-09-21 13:43:25.831797+05:30
4169,12,Late fee (42 days overdue),920.00,0.00,36,10481,2026-09-21 13:43:25.831797+05:30,2026-09-21 13:43:25.831797+05:30
3970,12,Late fee (103 days overdue),920.00,0.00,36,10482,2026-09-21 13:43:25.899810+05:30,2026-09-21 13:43:25.899810+05:30
4070,12,Late fee (73 days overdue),920.00,0.00,36,10483,2026-09-21 13:43:25.899810+05:30,2026-09-21 13:43:25.899810+05:30
4170,12,Late fee (42 days overdue),920.00,0.00,36,10484,2026-09-21 13:43:25.899810+05:30,2026-09-21 13:43:25.899810+05:30
3972,12,Late fee (103 days overdue),920.00,0.00,36,10485,2026-09-21 13:43:25.976107+05:30,2026-09-21 13:43:25.976107+05:30
4072,12,Late fee (73 days overdue),920.00,0.00,36,10486,2026-09-21 13:43:25.976107+05:30,2026-09-21 13:43:25.976107+05:30
4172,12,Late fee (42 days overdue),920.00,0.00,36,10487,2026-09-21 13:43:25.976107+05:30,2026-09-21 13:43:25.976107+05:30
3973,12,Late fee (103 days overdue),1240.00,0.00,36,10488,2026-09-21 13:43:26.046289+05:30,2026-09-21 13:43:26.046289+05:30
